,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
302,Dr. Eesha N Gokhale,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (6 years as specialist),Ophthalmologist,"Goregaon West, Mumbai",Mumbai,0,0,₹700
303,Dr. Mit Doshi,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (6 years as specialist),Ophthalmologist,"Malad East, Mumbai",Mumbai,0,0,₹600
304,Dr. Bindiya Doshi,"MBBS, MS - Ophthalmology",8 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Malad East, Mumbai",Mumbai,0,0,₹600
305,Dr. Ashvinikumar Dound,"MS - Ophthalmology, MBBS",12 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Sion West, Mumbai",Mumbai,0,0,₹700
306,Dr. Karishma Bhate-Chavan,"MBBS, DNB - Ophthalmology",11 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
307,Dr. Sameer Sawant,"MBBS, MS - Ophthalmology",21 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Santacruz East, Mumbai",Mumbai,99%,(124 votes),₹850
308,Dr. Dhawal Haria,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Borivali West, Mumbai",Mumbai,100%,(272 votes),₹400
309,Dr. Susheel Deshmukh,"MBBS, MS - Ophthalmology",18 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Goregaon East, Mumbai",Mumbai,97%,(61 votes),₹500
310,Dr. Jenin Patel,"MBBS, MS - Ophthalmology",24 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,95%,(371 votes),₹800
311,Dr. Gul J. Nankani,"MS - Ophthalmology, MBBS",32 Years Experience Overall  (29 years as specialist),Ophthalmologist,"Parel, Mumbai",Mumbai,99%,(1479 votes),₹1500
312,Dr. Minali Goyal,"MS - Ophthalmology, MBBS",35 Years Experience Overall,Ophthalmologist,"Worli, Mumbai",Mumbai,95%,(88 votes),₹800
313,Dr. Rushabh Shah,"MBBS, DNB - Ophthalmology",16 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Girgaon, Mumbai",Mumbai,95%,(43 votes),₹1000
314,Dr. Partho Bakshi,"MBBS, DOMS, DNB - Ophthalmology",18 Years Experience Overall  (15 years as specialist),Ophthalmologist,"Chembur, Mumbai",Mumbai,100%,(31 votes),₹1200
315,Dr. Priti H Nirmal,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",9 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,100%,(12 votes),₹500
316,Dr. Kshitij Parekh,"MBBS, MS - Ophthalmology",9 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Vikhroli, Mumbai",Mumbai,96%,(28 votes),₹500
317,Dr. Manish Shyamkul,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (15 years as specialist),Ophthalmologist,"Goregaon, Mumbai",Mumbai,94%,(16 votes),₹700
318,Dr. P Suresh,"MBBS, MS - Ophthalmology",34 Years Experience Overall  (30 years as specialist),Ophthalmologist,"Mulund West, Mumbai",Mumbai,100%,(29 votes),₹1200
319,Dr. Sanyogita Y. Vichare,"MBBS, DOMS, FCPS- Ophthalmology, DNB - Ophthalmology",16 Years Experience Overall,Ophthalmologist,"Dadar, Mumbai",Mumbai,98%,(282 votes),₹600
320,Dr. Aasif  Yusuf Virani,"MS - Ophthalmology, FRCS - General Surgery, DOMS",15 Years Experience Overall,Ophthalmologist,"Mulund West, Mumbai",Mumbai,0,0,₹1200
321,Dr. Girija Suresh,"MBBS, DOMS, FRCS - General Surgery",23 Years Experience Overall,Ophthalmologist,"Mulund West, Mumbai",Mumbai,100%,(27 votes),₹1200
322,Dr. Alpa Jain,"MBBS, MS - Ophthalmology",28 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Andheri, Mumbai",Mumbai,99%,(244 votes),₹600
323,Dr. Verdith Hegde,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Bhandup, Mumbai",Mumbai,97%,(174 votes),₹500
324,Dr. Anand Subramanyam,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Mulund West, Mumbai",Mumbai,0,0,₹1200
325,Dr. Anurag Agarwal,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Goregaon West, Mumbai",Mumbai,98%,(244 votes),₹700
326,Dr. Sanjana.A,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (20 years as specialist),Ophthalmologist,"Powai, Mumbai",Mumbai,100%,(26 votes),₹1100
327,Dr. Sunita Mohan,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",13 Years Experience Overall,Ophthalmologist,"Chembur, Mumbai",Mumbai,0,0,₹1000
328,Dr. Himanshu Mehta,"MBBS, DOMS",39 Years Experience Overall  (35 years as specialist),Ophthalmologist,"Juhu, Mumbai",Mumbai,92%,(527 votes),₹1200
329,Dr. Pavitra Shanbhag Bhat,"FCPS- Ophthalmology, FRCS - General Surgery, DNB - Ophthalmology, FICOI, DOMS, MBBS",20 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Powai, Mumbai",Mumbai,100%,(53 votes),₹1100
330,Dr. Ashish Doshi,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (18 years as specialist),Ophthalmologist,"Santacruz West, Mumbai",Mumbai,0,0,₹1200
331,Dr. Nita A Shah,"MBBS, MS - Ophthalmology",37 Years Experience Overall,Ophthalmologist,"Chembur East, Mumbai",Mumbai,89%,(104 votes),₹800
332,Dr. A. K. Tandon,"MBBS, MS - Ophthalmology",37 Years Experience Overall  (34 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,98%,(747 votes),₹1000
333,Dr. Pallavi Bipte,"MBBS, MS - Ophthalmology",12 Years Experience Overall,Ophthalmologist,"Chembur, Mumbai",Mumbai,0,0,₹1200
334,Dr. Darshana Gadgil,"MBBS, DO, DNB - Ophthalmology",22 Years Experience Overall  (19 years as specialist),Ophthalmologist,"Andheri East, Mumbai",Mumbai,99%,(673 votes),₹900
335,Dr. Deepti Nanwani Patel,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Kandivali East, Mumbai",Mumbai,97%,(66 votes),₹500
336,Dr. Vinit Mahendra Shah,"MBBS, MD - Ophthalmology",17 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Borivali West, Mumbai",Mumbai,98%,(1270 votes),₹700
337,Dr. Seema Behl,"MBBS, MS - Ophthalmology",31 Years Experience Overall  (28 years as specialist),Ophthalmologist,"Andheri East, Mumbai",Mumbai,93%,(29 votes),₹800
338,Dr. Bakar Ali Kadiwala,"MBBS, DNB - Ophthalmology",19 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Tardeo, Mumbai",Mumbai,0,0,₹1500
339,Dr. Chinmaya Sahu,"MBBS, MS - Ophthalmology, DOMS",19 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,99%,(1219 votes),₹1000
340,Dr. Rasshmi Malhotra,"MBBS, MS - Ophthalmology",25 Years Experience Overall,Ophthalmologist,"Parel, Mumbai",Mumbai,99%,(159 votes),₹1200
341,Dr. Shounak Parekh,"MS - Ophthalmology, FCPS- Ophthalmology, MBBS, DNB - Ophthalmology",27 Years Experience Overall  (23 years as specialist),Ophthalmologist,"Bandra West, Mumbai",Mumbai,97%,(723 votes),₹1500
342,Dr. Nikhil Nasta,"MBBS, DNB - Ophthalmology, MS - Ophthalmology",21 Years Experience Overall  (17 years as specialist),Ophthalmologist,"Dadar East, Mumbai",Mumbai,98%,(968 votes),₹1500
343,Dr. Reshma Jhaveri,"DNB - Ophthalmology, MBBS",20 Years Experience Overall,Ophthalmologist,"Juhu, Mumbai",Mumbai,100%,(57 votes),₹1000
344,Dr. Mauli Potdar Shah,"MBBS, MS - Ophthalmology, DO",23 Years Experience Overall,Ophthalmologist,"Kandivali East, Mumbai",Mumbai,97%,(39 votes),₹800
345,Dr. Utsav Patel,"MBBS, DNB - Ophthalmology",13 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Kandivali East, Mumbai",Mumbai,99%,(351 votes),₹500
346,Dr. Swapnesh  Sawant,"MBBS, MS - Ophthalmology, FRCS - General Surgery, FAICO (Fellow of All India Collegium of Ophthalmology)",16 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Dadar, Mumbai",Mumbai,96%,(47 votes),₹1000
347,Dr. Nimesh Mehta,MS - Ophthalmology,27 Years Experience Overall,Ophthalmologist,"Borivali West, Mumbai",Mumbai,95%,(813 votes),₹850
348,Dr. Shivani Nirav Agrawat,"DO, MBBS",14 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Borivali East, Mumbai",Mumbai,100%,(103 votes),₹500
349,Dr. Indeevar Vimal Mishra,DNB - Ophthalmology,9 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Bhandup West, Mumbai",Mumbai,98%,(58 votes),₹600
350,Dr. Neha Dholakia,"DNB - Ophthalmology, DOMS, MBBS",25 Years Experience Overall  (24 years as specialist),Ophthalmologist,"Nana Chowk, Mumbai",Mumbai,100%,(309 votes),₹1000
351,Dr. Maithil Thakkar,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Chembur West, Mumbai",Mumbai,99%,(67 votes),₹500
352,Dr. Prathmesh Mehta,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,98%,(41 votes),₹700
353,Dr. Dhanashree Mane Dhabalia,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,100%,(40 votes),₹600
354,Dr. S.Natarajan,"MBBS, DO",38 Years Experience Overall,Ophthalmologist,"Wadala, Mumbai",Mumbai,64%,(22 votes),₹5000
355,Dr. Hemang D. Koppikar,"MBBS, MS - Ophthalmology",40 Years Experience Overall  (35 years as specialist),Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
356,Dr. Madhavi Jeste,"MBBS, MS - Ophthalmology",34 Years Experience Overall  (31 years as specialist),Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
357,Dr. Hasanain Shikari,"MBBS, DNB - Ophthalmology",18 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Opera House, Mumbai",Mumbai,99%,(112 votes),₹1000
358,Dr. Sunil Morekar,"MBBS, MS - Ophthalmology",24 Years Experience Overall,Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
359,Dr. Gagan J Singh,"MBBS, MS - Ophthalmology",33 Years Experience Overall  (31 years as specialist),Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
360,Dr. Girish A. Surlikar,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, DOMS, FCPS - Mid. & Gynae",14 Years Experience Overall,Ophthalmologist,"Borivali West, Mumbai",Mumbai,0,0,₹700
361,Dr. Astha Jain,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Chembur, Mumbai",Mumbai,0,0,₹500
362,Dr. Rachana Dabhade,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",15 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Tilak Nagar, Mumbai",Mumbai,100%,(28 votes),₹500
363,Dr. Akshat Shah,"DNB - Ophthalmology, MBBS",12 Years Experience Overall  (6 years as specialist),Ophthalmologist,"Mulund West, Mumbai",Mumbai,0,0,₹800
364,Dr. Charmy Dedhiya,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
365,Dr. Smita Gavade,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
366,Dr. Paritosh A Kamdar,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",34 Years Experience Overall  (31 years as specialist),Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
367,Dr. Mihir Trivedi,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)",10 Years Experience Overall  (6 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,0,0,₹600
368,Dr. Gunjan Rathi,"MS - Ophthalmology, MBBS",12 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,0,0,₹350
369,Dr. Nita Shanbhag,"MBBS, MS - Ophthalmology",33 Years Experience Overall  (29 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
370,Dr. Nitesh Agrawal,"MBBS, MS - Ophthalmology",14 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Vileparle West, Mumbai",Mumbai,0,0,₹1000
371,Dr. Roshani Desai,"MBBS, DNB - Ophthalmology",15 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,0,0,₹600
372,Dr. Yogesh Jain,"MBBS, DNB - Ophthalmology",21 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Mahim, Mumbai",Mumbai,0,0,₹1300
373,Dr. Mitali Khodani,"MBBS, MS - Ophthalmology",10 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Andheri West, Mumbai",Mumbai,0,0,₹1000
374,Dr. Haresh Asnani,"MBBS, MS - Ophthalmology",36 Years Experience Overall  (34 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
375,Dr. Anagha Deshpande,"MBBS, MS - Ophthalmology, FCPS- Ophthalmology",16 Years Experience Overall  (14 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹700
376,Dr. Kavita Rao,"MBBS, DNB - Ophthalmology, DOMS",26 Years Experience Overall  (22 years as specialist),Ophthalmologist,"Wadala, Mumbai",Mumbai,0,0,₹1400
377,Dr. Nidhi Thaker,"MBBS, DNB - Ophthalmology",12 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Goregaon West, Mumbai",Mumbai,0,0,₹700
378,Dr. Sunita Meena,"MBBS, MS - Ophthalmology",13 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Chembur, Mumbai",Mumbai,0,0,₹1000
379,Dr. Mitesh Jain,"MBBS, DNB - Ophthalmology, Fellowship in Cornea and Anterior Segment",18 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
380,Dr. Chen Lanin Choun Min,"MBBS, MS - Ophthalmology",9 Years Experience Overall  (5 years as specialist),Ophthalmologist,"Chembur East, Mumbai",Mumbai,0,0,₹800
381,Dr. Anshumali Mishra,"DOMS, MBBS",5 Years Experience Overall,Ophthalmologist,"Chunabhatti, Mumbai",Mumbai,0,0,₹600
382,Dr. Prashant M Koranmath,"MS - Ophthalmology, MD - Physician",8 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Malad West, Mumbai",Mumbai,0,0,₹1200
383,Dr. Jaydeep A Walinjkar,"MBBS, DNB - Ophthalmology",9 Years Experience Overall,Ophthalmologist,"Wadala, Mumbai",Mumbai,0,0,₹1400
384,Dr. Syed Siddique Hussain,"MBBS, DOMS",29 Years Experience Overall  (25 years as specialist),Ophthalmologist,"Santosh Nagar, Hyderabad",Hyderabad,0,0,₹499
385,Dr. Sushanth Bachu,"MBBS, DO",12 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹499
386,Dr. N V R Murthy,"MBBS, MS - Ophthalmology",23 Years Experience Overall  (18 years as specialist),Ophthalmologist,"KPHB, Hyderabad",Hyderabad,99%,(293 votes),₹300
387,Dr. Sivarekha L,"MBBS, DNB - Ophthalmology",17 Years Experience Overall  (9 years as specialist),Ophthalmologist,"Ecil, Hyderabad",Hyderabad,0,0,₹400
388,Dr. Harikrishnan V,"MBBS, MS - Ophthalmology, DNB - Ophthalmology",15 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Sainikpuri, Hyderabad",Hyderabad,100%,(26 votes),₹400
389,Dr. Sree Kumar Reddy,"MBBS, MD - Ophthalmology",39 Years Experience Overall  (33 years as specialist),Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,95%,(20 votes),₹800
390,Dr. V.E.Raju,"MBBS, MS - Ophthalmology",22 Years Experience Overall,Ophthalmologist,"Malkajgiri, Hyderabad",Hyderabad,98%,(51 votes),₹300
391,Dr. Indumathy T Ramachandran,"MBBS, DO, DNB - Ophthalmology",33 Years Experience Overall  (26 years as specialist),Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹800
392,Dr. Rajesh Fogla,"MBBS, DNB - Ophthalmology",29 Years Experience Overall  (25 years as specialist),Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,95%,(20 votes),₹800
393,Dr. Shikha Fogla,"MBBS, MS - Ophthalmology",30 Years Experience Overall  (25 years as specialist),Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹800
394,Dr. Rachna Vinaya Kumar,"MBBS, MS - Ophthalmology",18 Years Experience Overall  (13 years as specialist),Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
395,Dr. M Deepika Reddy,"MBBS, MS - Ophthalmology",25 Years Experience Overall  (20 years as specialist),Ophthalmologist,"Nagole, Hyderabad",Hyderabad,98%,(56 votes),₹400
396,Dr. D.Priyanka,"MBBS, MS - Ophthalmology",11 Years Experience Overall  (7 years as specialist),Ophthalmologist,"Erragadda, Hyderabad",Hyderabad,100%,(12 votes),₹500
397,Dr. CH.Sudheer,"MBBS, MS - Ophthalmology",12 Years Experience Overall  (8 years as specialist),Ophthalmologist,"Alwal, Hyderabad",Hyderabad,94%,(18 votes),₹400
398,Dr. Shubhra Goel,"MBBS, DNB - Ophthalmology",17 Years Experience Overall,Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
399,Dr. Prakash Kumar,"MBBS, DO, MD - Ophthalmology",45 Years Experience Overall,Ophthalmologist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹600
400,Dr. Mallika Goyal,"MBBS, MD - Ophthalmology, DNB - Ophthalmology",25 Years Experience Overall,Ophthalmologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹800
401,Dr. Sirish Kumar,"MBBS, MS - Ophthalmology",20 Years Experience Overall,Ophthalmologist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹600
402,Dr. Pallerla Srinivasa Reddy,MBBS,38 Years Experience Overall,Ophthalmologist,"Manikonda, Hyderabad",Hyderabad,92%,(12 votes),₹450
403,Dr. Prashanth Guptha,"MBBS, MS - Ophthalmology",16 Years Experience Overall  (11 years as specialist),Ophthalmologist,"Hyderguda, Hyderabad",Hyderabad,0,0,₹600
404,Dr. C. Madhavi,"MBBS, MS - Ophthalmology",22 Years Experience Overall,Ophthalmologist,"Madhapur, Hyderabad",Hyderabad,100%,(34 votes),₹500
405,Dr. Vishal M.Y,"MBBS, DNB - Ophthalmology",14 Years Experience Overall  (10 years as specialist),Ophthalmologist,"Dilsukhnagar, Hyderabad",Hyderabad,0,0,₹400
406,Dr. Varsha Tapadia,"MBBS, MS - Ophthalmology",18 Years Experience Overall  (15 years as specialist),Ophthalmologist,"Attapur, Hyderabad",Hyderabad,88%,(116 votes),₹300
407,Dr. Chandra Shekhar Reddy,"MBBS, DOMS",26 Years Experience Overall  (21 years as specialist),Ophthalmologist,"Nagole, Hyderabad",Hyderabad,0,0,₹400
408,Dr. Sucharitha,"MBBS, MS - Ophthalmology",19 Years Experience Overall  (12 years as specialist),Ophthalmologist,"Ecil, Hyderabad",Hyderabad,0,0,₹800
409,Dr. Sitaram Phani Kumar,"MBBS, MS - Ophthalmology",19 Years Experience Overall  (4 years as specialist),Ophthalmologist,"Madinaguda, Hyderabad",Hyderabad,0,0,₹400
410,Dr. Pravalika Rebbala,"MBBS, DNB - Ophthalmology",5 Years Experience Overall  (3 years as specialist),Ophthalmologist,"Keesara, Hyderabad",Hyderabad,0,0,₹400
