,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
293,Dr. Prof. Madan Mohan M.R.   (Physiotherapist),Masters of Physiotheraphy,14 Years Experience Overall,Physiotherapist,"Rajajinagar, Bangalore",Bangalore,0,0,₹400
294,Dr. Jacob Roshan Mathew   (Physiotherapist),"BPTh/BPT, Master of Orthopaedics, Sports and Manual Physiotherapy",18 Years Experience Overall  (17 years as specialist),Physiotherapist,"Kalyan Nagar, Bangalore",Bangalore,100%,(80 votes),₹700
295,Dr. Kalpana   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Anna Nagar West, Chennai",Chennai,96%,(183 votes),₹600
296,Dr. Ankur Sharma   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Malad West, Mumbai",Mumbai,99%,(89 votes),₹600
297,Dr. Ramakumar N   (Physiotherapist),MPTh/MPT - Advanced PT in Neurology,12 Years Experience Overall,Physiotherapist,"Mandaveli, Chennai",Chennai,0,0,₹600
298,Dr. Agalya   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Electronics City, Bangalore",Bangalore,0,0,₹500
299,Dr. Mukesh Vyas   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Kalewadi, Pune",Pune,100%,(29 votes),₹400
300,Dr. Reena Chitnis   (Physiotherapist),BPTh/BPT,22 Years Experience Overall,Physiotherapist,"Mahim, Mumbai",Mumbai,99%,(79 votes),₹2000
301,Dr. Vignesh Nimma   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Dilsukhnagar, Hyderabad",Hyderabad,0,0,₹650
302,Dr. Premlata Jaiswal   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Mira Road, Mumbai",Mumbai,95%,(56 votes),₹300
303,Dr. Sumit Thapar   (Physiotherapist),BPTh/BPT,8 Years Experience Overall,Physiotherapist,"Greater Kailash Part 1, Delhi",Delhi,96%,(47 votes),₹1000
304,Dr. Andrew Jaya Singh   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Porur, Chennai",Chennai,100%,(57 votes),₹300
305,Dr. Binal Dave   (Physiotherapist),BPTh/BPT,15 Years Experience Overall,Physiotherapist,"Prabhadevi, Mumbai",Mumbai,100%,(119 votes),₹1500
306,Dr. Susmitha Reddy   (Physiotherapist),BPTh/BPT,17 Years Experience Overall,Physiotherapist,"Kondapur, Hyderabad",Hyderabad,95%,(64 votes),₹400
307,Dr. Smita Wagh   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"Hadapsar, Pune",Pune,98%,(105 votes),₹400
308,Dr. Sneha K Udayan   (Physiotherapist),BPTh/BPT,1 Year Experience Overall,Physiotherapist,"Jayanagar 7 Block, Bangalore",Bangalore,0,0,₹350
309,Dr. Ram   (Physiotherapist),BPTh/BPT,20 Years Experience Overall  (19 years as specialist),Physiotherapist,"Nungambakkam, Chennai",Chennai,98%,(100 votes),₹300
310,Dr. Priya Darshini   (Physiotherapist),BPTh/BPT,2 Years Experience Overall,Physiotherapist,"Alwarthirunagar, Chennai",Chennai,0,0,₹500
311,Dr. Naved Khan   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Jamia Nagar, Delhi",Delhi,100%,(20 votes),₹350
312,Dr. Sejal Mistry   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",8 Years Experience Overall,Physiotherapist,"Linking Road, Mumbai",Mumbai,0,0,0
313,Dr. Avanthi Prabhakar   (Physiotherapist),BPTh/BPT,11 Years Experience Overall,Physiotherapist,"Kundalahalli, Bangalore",Bangalore,96%,(50 votes),₹450
314,Dr. Chetan Parasar   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Banashankari 2nd Stage, Bangalore",Bangalore,0,0,₹300
315,Dr. Anmol Thomas   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",7 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹1300
316,Dr. Pagilla Thirupathi   (Physiotherapist),BPTh/BPT,7 Years Experience Overall,Physiotherapist,"LB Nagar, Hyderabad",Hyderabad,94%,(17 votes),₹300
317,Dr. Kripal M Panchal   (Physiotherapist),BPTh/BPT,6 Years Experience Overall,Physiotherapist,"Malad East, Mumbai",Mumbai,0,0,₹1000
318,Dr. Shikha Agarwal   (Physiotherapist),MPTh/MPT - Musculoskeletal Physiotherapy,9 Years Experience Overall,Physiotherapist,"Saket, Delhi",Delhi,0,0,₹700
319,Dr. Senthilkumar,"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy, Diploma in Naturopathy & Yogic Science (DNYS)",12 Years Experience Overall  (7 years as specialist),Physiotherapist,"Ashok Nagar, Chennai",Chennai,99%,(67 votes),₹400
320,Dr. Ankit Raj   (Physiotherapist),BPTh/BPT,9 Years Experience Overall,Physiotherapist,"Bannerghatta Road, Bangalore",Bangalore,0,0,₹300
321,Dr. Anand   (Physiotherapist),BPTh/BPT,19 Years Experience Overall,Physiotherapist,"Palavakkam, Chennai",Chennai,0,0,₹400
322,Dr. M. M. Alam   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",18 Years Experience Overall  (12 years as specialist),Physiotherapist,"Hauz Khas, Delhi",Delhi,94%,(51 votes),₹1000
323,Dr. Shailendra Kumar Saxena   (Physiotherapist),"MPTh/MPT - Neurological Physiotherapy, BPTh/BPT",16 Years Experience Overall  (14 years as specialist),Physiotherapist,"Koramangala, Bangalore",Bangalore,0,0,₹400
324,Dr. K. Sivaramakrishnan   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Alwarthirunagar, Chennai",Chennai,99%,(547 votes),₹300
325,Dr. J Mazumder   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Jayanagar, Bangalore",Bangalore,0,0,₹400
326,Dr. Anjana Gupta   (Physiotherapist),Diploma in Physiotherapy,30 Years Experience Overall,Physiotherapist,"Greater Kailash Part 2, Delhi",Delhi,92%,(131 votes),₹700
327,Dr. Saragan S   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Medavakkam, Chennai",Chennai,0,0,₹400
328,Dr. K. Poongodi   (Physiotherapist),BPTh/BPT,18 Years Experience Overall,Physiotherapist,"Porur, Chennai",Chennai,100%,(70 votes),₹250
329,Dr. Nikhil N Nale   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",7 Years Experience Overall  (4 years as specialist),Physiotherapist,"Powai, Mumbai",Mumbai,0,0,₹700
330,Dr. Zahabia Basrai   (Physiotherapist),BPTh/BPT,13 Years Experience Overall,Physiotherapist,"Churchgate, Mumbai",Mumbai,100%,(114 votes),₹1500
331,Dr. Sachi Jaising   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Musculoskeletal Sciences",6 Years Experience Overall,Physiotherapist,"Kilpauk, Chennai",Chennai,0,0,₹500
332,Dr. Kavitha Bhaskar   (Physiotherapist),Masters of Physiotheraphy,3 Years Experience Overall,Physiotherapist,"Peenya, Bangalore",Bangalore,100%,(12 votes),₹500
333,Dr. Raksha Srinivasan   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Sports Physiotherapy, MD - Acupuncture",12 Years Experience Overall  (11 years as specialist),Physiotherapist,"Bannerghatta Road, Bangalore",Bangalore,100%,(31 votes),₹500
334,Dr. Pooja Pandey Tripathi   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",18 Years Experience Overall,Physiotherapist,"Bannerghatta Road, Bangalore",Bangalore,98%,(132 votes),₹400
335,Dr. Ankur Mittal   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",14 Years Experience Overall  (11 years as specialist),Physiotherapist,"Greater Kailash Part 1, Delhi",Delhi,85%,(13 votes),₹1000
336,Dr. Amulya   (Physiotherapist),"BPTh/BPT, PG Diploma in Cosmetology",12 Years Experience Overall  (5 years as specialist),Physiotherapist,"Miyapur, Hyderabad",Hyderabad,0,0,₹400
337,Dr. Lajja Shah   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy",14 Years Experience Overall  (11 years as specialist),Physiotherapist,"Ghatkopar East, Mumbai",Mumbai,96%,(56 votes),₹800
338,Dr. Ushma Bhojani   (Physiotherapist),"PGD ND, BPTh/BPT",12 Years Experience Overall,Physiotherapist,"Malad West, Mumbai",Mumbai,100%,(35 votes),₹1000
339,Dr. Vinit Satish Patil   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",16 Years Experience Overall,Physiotherapist,"Sinhagad Road, Pune",Pune,100%,(41 votes),₹350
340,Dr. Rajaram Yalamaddi   (Physiotherapist),"Doctor Of Physical Therapy (DPT), BPTh/BPT, MSPT (Master of Physical Therapy)",18 Years Experience Overall,Physiotherapist,"Jubilee Hills, Hyderabad",Hyderabad,100%,(30 votes),₹1200
341,Dr. Ankit Srivastava   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Musculoskeletal Sciences",17 Years Experience Overall  (13 years as specialist),Physiotherapist,"Viman Nagar, Pune",Pune,97%,(170 votes),₹600
342,Dr. Nikitha Sowmya.N   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"HSR Layout, Bangalore",Bangalore,0,0,₹300
343,Dr. Relina Peris   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Musculoskeletal Physiotherapy, MSc. - Physiotherapy",9 Years Experience Overall  (6 years as specialist),Physiotherapist,"Powai, Mumbai",Mumbai,92%,(12 votes),0
344,Dr. H Sithi Riyala   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Chromepet, Chennai",Chennai,0,0,₹200
345,Dr. Swati Mundra   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"BTM Layout 2nd Stage, Bangalore",Bangalore,100%,(17 votes),₹450
346,Dr. Dhvani Desai   (Physiotherapist),Masters of Physiotheraphy,2 Years Experience Overall,Physiotherapist,"Mulund West, Mumbai",Mumbai,0,0,₹500
347,Dr. Gholam Sarwar   (Physiotherapist),"BPTh/BPT, Doctor of Chiropractic",14 Years Experience Overall  (3 years as specialist),Physiotherapist,"Dwarka Sector 6, Delhi",Delhi,99%,(347 votes),₹600
348,Dr. Anirudha Vaidya   (Physiotherapist),BPTh/BPT,11 Years Experience Overall,Physiotherapist,"Pimpri-Chinchwad, Pune",Pune,100%,(12 votes),₹500
349,Dr. Thejas Thomas   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Cuffe Parade, Mumbai",Mumbai,0,0,₹350
350,Dr. Divya Krupa N   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹650
351,Dr. Namrata Pande   (Physiotherapist),BPTh/BPT,6 Years Experience Overall,Physiotherapist,"Viman Nagar, Pune",Pune,0,0,₹500
352,Dr. Karrthik Balasubramaniam   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"MG Road, Bangalore",Bangalore,0,0,₹1000
353,Dr. Kiran S Murthy   (Physiotherapist),"BPTh/BPT, Fellowship in Sports Science (FSS)",25 Years Experience Overall,Physiotherapist,"Banashankari 2nd Stage, Bangalore",Bangalore,97%,(805 votes),₹400
354,Dr. Veena Sisodia   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",18 Years Experience Overall,Physiotherapist,"HSR Layout, Bangalore",Bangalore,86%,(14 votes),₹500
355,Dr. Nice Mathew   (Physiotherapist),"Masters of Physiotheraphy, BPTh/BPT",12 Years Experience Overall,Physiotherapist,"MS Palya, Bangalore",Bangalore,98%,(52 votes),₹350
356,Dr. Ruchika Bhargava   (Physiotherapist),BPTh/BPT,15 Years Experience Overall,Physiotherapist,"Kasavanahalli, Bangalore",Bangalore,97%,(151 votes),₹500
357,Dr. Priya Karande   (Physiotherapist),BPTh/BPT,8 Years Experience Overall  (7 years as specialist),Physiotherapist,"Parel, Mumbai",Mumbai,100%,(27 votes),₹500
358,Dr. Swanand Satish Kulkarni   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Powai, Mumbai",Mumbai,0,0,₹800
359,Dr. Khushboo   (Physiotherapist),BPTh/BPT,13 Years Experience Overall,Physiotherapist,"Ghatkopar East, Mumbai",Mumbai,0,0,₹500
360,Dr. S Sivabalan   (Physiotherapist),"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",14 Years Experience Overall  (12 years as specialist),Physiotherapist,"Thiruvanmiyur, Chennai",Chennai,98%,(273 votes),₹500
361,Dr. Sobia Abraham   (Physiotherapist),BPTh/BPT,13 Years Experience Overall,Physiotherapist,"Viman Nagar, Pune",Pune,90%,(21 votes),₹400
362,Dr. Manoj Wani,BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Wakad, Pune",Pune,99%,(317 votes),₹400
363,Dr. Sathish   (Physiotherapist),MPTh/MPT - Neurological Physiotherapy,5 Years Experience Overall,Physiotherapist,"Nagawara, Bangalore",Bangalore,0,0,₹400
364,Dr. Samson   (Physiotherapist),BPTh/BPT,16 Years Experience Overall,Physiotherapist,"CV Raman Nagar, Bangalore",Bangalore,100%,(26 votes),₹800
365,Dr. Khyati Sanghvi   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Ghatkopar East, Mumbai",Mumbai,0,0,0
366,Dr. K.Bala Saraswathi   (Physiotherapist),"MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy, BPTh/BPT",17 Years Experience Overall,Physiotherapist,"Chanda Nagar, Hyderabad",Hyderabad,98%,(249 votes),₹400
367,Dr. Snehal Gadhecha   (Physiotherapist),BPTh/BPT,9 Years Experience Overall,Physiotherapist,"Santacruz West, Mumbai",Mumbai,0,0,₹1200
368,Dr. Khyati   (Physiotherapist),BPTh/BPT,6 Years Experience Overall,Physiotherapist,"Pitampura, Delhi",Delhi,100%,(11 votes),₹500
369,Dr. Pallavi Singh   (Physiotherapist),BPTh/BPT,17 Years Experience Overall,Physiotherapist,"Vileparle East, Mumbai",Mumbai,98%,(382 votes),₹1500
370,Dr. Varun Shanbhag   (Physiotherapist),"BPTh/BPT, Bachelor in TCM",11 Years Experience Overall  (10 years as specialist),Physiotherapist,"Andheri West, Mumbai",Mumbai,100%,(88 votes),₹600
371,Dr. K Shivani Dilip   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",7 Years Experience Overall  (4 years as specialist),Physiotherapist,"Tingare Nagar, Pune",Pune,97%,(33 votes),₹400
372,Dr. Priyanka Shamanth   (Physiotherapist),BPTh/BPT,17 Years Experience Overall,Physiotherapist,"Basavanagudi, Bangalore",Bangalore,97%,(58 votes),₹300
373,Dr. M Anbumalar   (Physiotherapist),BPTh/BPT,19 Years Experience Overall,Physiotherapist,"St Thomas Mount, Chennai",Chennai,92%,(13 votes),₹300
374,Dr. R. Harish Kumar   (Physiotherapist),BPTh/BPT,17 Years Experience Overall,Physiotherapist,"Mylapore, Chennai",Chennai,99%,(502 votes),₹500
375,Dr. Srimathi   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Whitefield, Bangalore",Bangalore,0,0,₹650
376,Dr. S Gomathi   (Physiotherapist),BPTh/BPT,24 Years Experience Overall,Physiotherapist,"Bannerghatta Road, Bangalore",Bangalore,97%,(536 votes),₹400
377,Dr. Renuka Patil Kale   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Cardiovascular & Pulmonary Physiotherapy",10 Years Experience Overall,Physiotherapist,"Vishrantwadi, Pune",Pune,98%,(41 votes),₹500
378,Dr. Santhoshkumar K   (Physiotherapist),"BPTh/BPT, MPT - Orthopaedics & Traumatology",15 Years Experience Overall,Physiotherapist,"Ashoknagar, Bangalore",Bangalore,0,0,₹500
379,Dr. Jerald M Yuvaraj   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",19 Years Experience Overall  (7 years as specialist),Physiotherapist,"Teynampet, Chennai",Chennai,0,0,₹500
380,Dr. U Poovazhagan   (Physiotherapist),"BPTh/BPT, Diploma in Naturopathy & Yoga (NDDY)",14 Years Experience Overall,Physiotherapist,"KR Puram, Bangalore",Bangalore,0,0,₹1200
381,Dr. Madhuri Vagile   (Physiotherapist),BPTh/BPT,11 Years Experience Overall,Physiotherapist,"Madhapur, Hyderabad",Hyderabad,91%,(67 votes),₹600
382,Dr. G R Chandra Sekhar   (Physiotherapist),BPTh/BPT,17 Years Experience Overall,Physiotherapist,"Padmanabhanagar, Bangalore",Bangalore,100%,(118 votes),₹450
383,Dr. Arjun Puranik H L   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",7 Years Experience Overall  (2 years as specialist),Physiotherapist,"Nandini Layout, Bangalore",Bangalore,0,0,₹350
384,Dr. Devika K M   (Physiotherapist),Masters of Physiotheraphy,2 Years Experience Overall,Physiotherapist,"HSR Layout, Bangalore",Bangalore,0,0,₹700
385,Dr. G. Sakthivelan   (Physiotherapist),BPTh/BPT,19 Years Experience Overall,Physiotherapist,"Choolaimedu, Chennai",Chennai,98%,(80 votes),₹500
386,Dr. Karthik Ashok   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹1300
387,Dr. Lilima Patel   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",7 Years Experience Overall,Physiotherapist,"Madhapur, Hyderabad",Hyderabad,0,0,₹400
388,Dr. S. Saravanan   (Physiotherapist),BPTh/BPT,23 Years Experience Overall,Physiotherapist,"Egmore, Chennai",Chennai,95%,(328 votes),₹200
389,Dr. Sangita Chadha   (Physiotherapist),BSc - Physiotherapy,40 Years Experience Overall,Physiotherapist,"Lokhandwala, Mumbai",Mumbai,97%,(213 votes),₹700
390,Dr. Nallaganthula Sai Laxmi   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Dilsukhnagar, Hyderabad",Hyderabad,0,0,₹650
391,Dr. Karishma Virjee   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Bandra West, Mumbai",Mumbai,100%,(27 votes),₹1500
392,Dr. Deepika Kothandaraman   (Physiotherapist),"BPTh/BPT, MPT/MPTh - Obstetrics and Gynaecology Physiotherapy",5 Years Experience Overall,Physiotherapist,"Adyar, Chennai",Chennai,0,0,₹1200
393,Dr. Mahesh G   (Physiotherapist),BPTh/BPT,15 Years Experience Overall,Physiotherapist,"Jayanagar, Bangalore",Bangalore,98%,(1248 votes),₹500
394,Dr. Shruti Jain   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",14 Years Experience Overall  (12 years as specialist),Physiotherapist,"Whitefield, Bangalore",Bangalore,98%,(59 votes),₹500
395,Dr. Dinesh Kumar Joshi   (Physiotherapist),BPTh/BPT,6 Years Experience Overall,Physiotherapist,"Goregaon West, Mumbai",Mumbai,100%,(71 votes),₹700
396,Dr. S.Srivastava   (Physiotherapist),"MPTh/MPT - Neurological Physiotherapy, BPTh/BPT",11 Years Experience Overall  (7 years as specialist),Physiotherapist,"Burari, Delhi",Delhi,0,0,₹350
397,Dr. Neelu Jain   (Physiotherapist),BPTh/BPT,32 Years Experience Overall,Physiotherapist,"Kandivali West, Mumbai",Mumbai,99%,(301 votes),₹600
398,Dr. Shakunthala K   (Physiotherapist),BPTh/BPT,7 Years Experience Overall,Physiotherapist,"Indiranagar, Bangalore",Bangalore,0,0,₹400
399,Dr. Nandan Kumar   (Physiotherapist),BPTh/BPT,22 Years Experience Overall,Physiotherapist,"JP Nagar 2 Phase, Bangalore",Bangalore,99%,(835 votes),₹500
400,Dr. Bhagya Sri   (Physiotherapist),BPTh/BPT,4 Years Experience Overall,Physiotherapist,"Whitefield, Bangalore",Bangalore,0,0,₹300
401,Dr. Rajani   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Hulimavu, Bangalore",Bangalore,0,0,₹650
402,Dr. Srikanth Babu   (Physiotherapist),MPTh/MPT - Neurological Physiotherapy,15 Years Experience Overall,Physiotherapist,"KPHB, Hyderabad",Hyderabad,100%,(113 votes),₹500
403,Dr. Larita Pais   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",10 Years Experience Overall,Physiotherapist,"Powai, Mumbai",Mumbai,98%,(132 votes),₹1000
404,Dr. Priyanka E   (Physiotherapist),BPTh/BPT,8 Years Experience Overall,Physiotherapist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹650
405,Dr. Rathna Pandi   (Physiotherapist),BPTh/BPT,3 Years Experience Overall,Physiotherapist,"Thiruvottiyur, Chennai",Chennai,0,0,₹200
406,Dr. Shaik Khaja Zameer   (Physiotherapist),BPTh/BPT,10 Years Experience Overall,Physiotherapist,"Madinaguda, Hyderabad",Hyderabad,100%,(31 votes),₹400
407,Dr. Chetna Kukreja   (Physiotherapist),"MPTh/MPT - Musculoskeletal Physiotherapy, BPTh/BPT",8 Years Experience Overall  (5 years as specialist),Physiotherapist,"Powai, Mumbai",Mumbai,100%,(39 votes),₹1000
408,Dr. Rachana Rai   (Physiotherapist),BPTh/BPT,20 Years Experience Overall,Physiotherapist,"Andheri East, Mumbai",Mumbai,98%,(51 votes),₹500
409,Dr. Kelly Menezes   (Physiotherapist),BPTh/BPT,8 Years Experience Overall,Physiotherapist,"Wadala, Mumbai",Mumbai,100%,(76 votes),₹1000
410,Dr. Archana N   (Physiotherapist),BPTh/BPT,13 Years Experience Overall,Physiotherapist,"Manikonda, Hyderabad",Hyderabad,0,0,₹500
411,Dr. G A Sathish Kumar   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy, Master of Chiropractic",15 Years Experience Overall  (11 years as specialist),Physiotherapist,"Alwarthirunagar, Chennai",Chennai,84%,(38 votes),₹600
412,Dr. Adithi Nair   (Physiotherapist),"BPTh/BPT, MPT/MPTh - Obstetrics and Gynaecology Physiotherapy",4 Years Experience Overall,Physiotherapist,"Adyar, Chennai",Chennai,0,0,₹1200
413,Dr. Kalpana Mair   (Physiotherapist),BPTh/BPT,23 Years Experience Overall,Physiotherapist,"Viman Nagar, Pune",Pune,0,0,₹500
414,Dr. Nandita Goswami   (Physiotherapist),BPTh/BPT,3 Years Experience Overall,Physiotherapist,"Sarjapur Road, Bangalore",Bangalore,0,0,₹500
415,Dr. Setlem Manasa   (Physiotherapist),BPTh/BPT,6 Years Experience Overall,Physiotherapist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹650
416,Dr. Prem Karthik   (Physiotherapist),"MPTh/MPT - Musculoskeletal Physiotherapy, BPTh/BPT",13 Years Experience Overall,Physiotherapist,"Valasaravakkam, Chennai",Chennai,0,0,₹300
417,Dr. Shamraz Abbas   (Physiotherapist),BPTh/BPT,9 Years Experience Overall,Physiotherapist,"BTM Layout 2nd Stage, Bangalore",Bangalore,0,0,₹500
418,Dr. Ankush Rao   (Physiotherapist),BPTh/BPT,13 Years Experience Overall,Physiotherapist,"Prabhat Road, Pune",Pune,99%,(110 votes),₹600
419,Dr. Aditi Mehta   (Physiotherapist),BPTh/BPT,14 Years Experience Overall,Physiotherapist,"Ghatkopar East, Mumbai",Mumbai,99%,(295 votes),₹400
420,Dr. Puja Baidhara Singh   (Physiotherapist),BPTh/BPT,9 Years Experience Overall,Physiotherapist,"Malleswaram, Bangalore",Bangalore,0,0,₹700
421,Dr. Palanivel Mayavan   (Physiotherapist),"MPTh/MPT - Sports Physiotherapy, BPTh/BPT",23 Years Experience Overall  (7 years as specialist),Physiotherapist,"Malleswaram, Bangalore",Bangalore,97%,(76 votes),₹600
422,Dr. Rasika M Palekar (Rajpurkar)   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Kandivali West, Mumbai",Mumbai,0,0,₹1000
423,Dr. Gladys Swamy   (Physiotherapist),MPTh/MPT - Orthopedic Physiotherapy,12 Years Experience Overall,Physiotherapist,"Bandra West, Mumbai",Mumbai,0,0,₹1000
424,Dr. Ajay   (Physiotherapist),"BPTh/BPT, Masters of Physiotheraphy",13 Years Experience Overall,Physiotherapist,"Mulund West, Mumbai",Mumbai,98%,(218 votes),₹2100
425,Dr. Eeenal Jain   (Physiotherapist),BPTh/BPT,3 Years Experience Overall,Physiotherapist,"Andheri East, Mumbai",Mumbai,0,0,₹500
426,Dr. Sushma   (Physiotherapist),BPTh/BPT,2 Years Experience Overall,Physiotherapist,"Whitefield, Bangalore",Bangalore,0,0,₹450
427,Dr. Kinal Kothari   (Physiotherapist),"Masters of Physiotheraphy, BPTh/BPT",7 Years Experience Overall,Physiotherapist,"Ghatkopar, Mumbai",Mumbai,0,0,₹600
428,Dr. Pooja Nande   (Physiotherapist),BPTh/BPT,23 Years Experience Overall,Physiotherapist,"Viman Nagar, Pune",Pune,99%,(578 votes),₹500
429,Dr. Abhishek Manepalli   (Physiotherapist),"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",12 Years Experience Overall  (8 years as specialist),Physiotherapist,"East Marredpally, Hyderabad",Hyderabad,100%,(69 votes),₹600
430,Dr. Harshida Pai   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Andheri East, Mumbai",Mumbai,99%,(175 votes),₹800
431,Dr. Anuja Reddy   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",13 Years Experience Overall  (8 years as specialist),Physiotherapist,"Kharadi, Pune",Pune,96%,(68 votes),₹400
432,Dr. Deepti Jain   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",17 Years Experience Overall  (15 years as specialist),Physiotherapist,"Munirka, Delhi",Delhi,98%,(55 votes),₹600
433,Dr. Claries Swamy   (Physiotherapist),"MPTh/MPT - Orthopedic Physiotherapy, BPTh/BPT",15 Years Experience Overall  (12 years as specialist),Physiotherapist,"Bandra West, Mumbai",Mumbai,0,0,₹1000
434,Dr. Bharath Gandhi Reddy J   (Physiotherapist),BPTh/BPT,12 Years Experience Overall,Physiotherapist,"Gachibowli, Hyderabad",Hyderabad,97%,(35 votes),₹700
435,Dr. Poonam S Patil   (Physiotherapist),BPTh/BPT,22 Years Experience Overall,Physiotherapist,"Baner, Pune",Pune,100%,(41 votes),₹350
436,Dr. Payal Pal   (Physiotherapist),"MPTh/MPT - Musculoskeletal Physiotherapy, BPTh/BPT",17 Years Experience Overall,Physiotherapist,"Dwarka, Delhi",Delhi,99%,(223 votes),₹500
437,Dr. Jyoti Raghavendra   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Orthopedic Physiotherapy",16 Years Experience Overall,Physiotherapist,"Marathahalli, Bangalore",Bangalore,94%,(730 votes),₹400
438,Dr. Shweta Doctor   (Physiotherapist),BPTh/BPT,22 Years Experience Overall,Physiotherapist,"Hajiali, Mumbai",Mumbai,99%,(144 votes),₹1200
439,Dr. Aparna Pradhan   (Physiotherapist),"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy",16 Years Experience Overall  (11 years as specialist),Physiotherapist,"Kalyani Nagar, Pune",Pune,96%,(454 votes),₹500
440,Dr. Francy Salmona Inbaraj   (Physiotherapist),BPTh/BPT,15 Years Experience Overall,Physiotherapist,"Alandur, Chennai",Chennai,0,0,₹200
441,Dr. Christina   (Physiotherapist),BPTh/BPT,15 Years Experience Overall  (13 years as specialist),Physiotherapist,"Kilpauk, Chennai",Chennai,97%,(79 votes),₹600
