,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
274,Dr. Nikheel Pansare,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MRCS (UK), MNAMS - Orthopaedics, Fellowship in Arthroscopy & Sports Surgery (Germany)",18 Years Experience Overall  (12 years as specialist),Orthopedist,"Kharadi, Pune",Pune,99%,(2118 votes),₹650
275,Dr. Pankaj Gunjal,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",19 Years Experience Overall  (15 years as specialist),Orthopedist,"Kothrud, Pune",Pune,0,0,₹500
276,Dr. Anand Jadhav,"MBBS, FRCS - General Surgery, M.Ch - Orthopaedics",33 Years Experience Overall  (32 years as specialist),Orthopedist,"Baner, Pune",Pune,100%,(28 votes),₹1000
277,Dr. Rohit Chakor,"DNB - Orthopedics/Orthopedic Surgery, MBBS",14 Years Experience Overall  (8 years as specialist),Orthopedist,"Hadapsar, Pune",Pune,96%,(24 votes),₹600
278,Dr. Amol Shinde,"MBBS, Diploma in Orthopaedics",15 Years Experience Overall  (12 years as specialist),Orthopedist,"Dhanori, Pune",Pune,100%,(12 votes),₹400
279,Dr. Kunal R Bansal,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",13 Years Experience Overall  (9 years as specialist),Orthopedist,"Fatima Nagar, Pune",Pune,96%,(237 votes),₹600
280,Dr. Kedar Deogaonkar,"MS - Orthopaedics, MBBS, DNB - Orthopedics/Orthopedic Surgery, CCT - Trauma & Orthopaedic Surgery, FRCS - Trauma & Orthopedic Surgery, MRCS (UK)",27 Years Experience Overall  (22 years as specialist),Orthopedist,"Aundh, Pune",Pune,0,0,₹700
281,Dr. Ashutosh A. Ajri,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",18 Years Experience Overall  (14 years as specialist),Orthopedist,"Kharadi, Pune",Pune,99%,(342 votes),₹500
282,Dr. Mandar M. Puranik,"MBBS, Diploma in Orthopaedics",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Wagholi, Pune",Pune,96%,(82 votes),₹400
283,Dr. Shivanand Chikale,"MBBS, DNB - Orthopedics/Orthopedic Surgery",21 Years Experience Overall  (17 years as specialist),Orthopedist,"Ghorpadi, Pune",Pune,100%,(14 votes),₹300
284,Dr. Rohit Luthra,"DNB - Orthopedics/Orthopedic Surgery, MBBS",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Wanowrie, Pune",Pune,91%,(67 votes),₹600
285,Dr. Pratik Kumar,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (2 years as specialist),Orthopedist,"Keshav Nagar, Pune",Pune,0,0,₹500
286,Dr. Tushar Chaudhari,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (5 years as specialist),Orthopedist,"Wakad, Pune",Pune,96%,(82 votes),₹500
287,Dr. Anand Kavi,"MBBS, MS - Orthopaedics",23 Years Experience Overall  (18 years as specialist),Orthopedist,"Sadashiv Peth, Pune",Pune,0,0,₹500
288,Dr. Sameer Desai,"MS - Orthopaedics, MBBS",23 Years Experience Overall  (17 years as specialist),Orthopedist,"Bibvewadi, Pune",Pune,0,0,₹800
289,Dr. Harshal P Saoji,"MBBS, Diploma in Orthopaedics",10 Years Experience Overall  (3 years as specialist),Orthopedist,"Shivajinagar, Pune",Pune,0,0,₹400
290,Dr. Sangram Rajale,"MBBS, MS - Orthopaedics",12 Years Experience Overall  (6 years as specialist),Orthopedist,"Bavdhan, Pune",Pune,100%,(37 votes),₹600
291,Dr. Ashish Ranade,"MBBS, MS - Orthopaedics, MRCS (UK)",28 Years Experience Overall  (24 years as specialist),Orthopedist,"Kharadi, Pune",Pune,0,0,₹850
292,Dr. Milin Jaiswal,"MBBS, DNB - Orthopedics/Orthopedic Surgery",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Aundh, Pune",Pune,0,0,₹500
293,Dr. Narayan J. Karne,"MBBS, MS - Orthopaedics",39 Years Experience Overall  (35 years as specialist),Orthopedist,"Swargate, Pune",Pune,0,0,₹700
294,Dr. Rounat Jadhav,"MBBS, MS - Orthopaedics",13 Years Experience Overall  (6 years as specialist),Orthopedist,"Kharadi, Pune",Pune,0,0,₹700
295,Dr. Vaibhav Patil,"MBBS, DNB - Orthopedics/Orthopedic Surgery",17 Years Experience Overall  (10 years as specialist),Orthopedist,"Nigdi, Pune",Pune,0,0,₹400
296,Dr. Anand Surana,"MBBS, DNB - Orthopedics/Orthopedic Surgery",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Aundh, Pune",Pune,98%,(52 votes),₹500
297,Dr. Kedar Jagtap,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Kharadi, Pune",Pune,0,0,₹500
298,Dr. Vinay Kumar Gautam,"MBBS, DNB - Orthopedics/Orthopedic Surgery",9 Years Experience Overall  (4 years as specialist),Orthopedist,"Keshav Nagar, Pune",Pune,0,0,₹400
299,Dr. Varun Shelke,"MBBS, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Bavdhan, Pune",Pune,0,0,₹600
300,Dr. Siddhesh Chandrakant Parab,"MBBS, Diploma in Orthopaedics",13 Years Experience Overall  (1 year as specialist),Orthopedist,"Aundh, Pune",Pune,0,0,₹500
301,Dr. Rohan Gautam Maske,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (5 years as specialist),Orthopedist,"Kharadi, Pune",Pune,0,0,₹700
302,Dr. Umesh Nagre,"MBBS, FRCS - Trauma & Orthopedic Surgery, Diploma in Orthopaedics, MRCS (UK)",20 Years Experience Overall,Orthopedist,"Loni Kalbhor, Pune",Pune,0,0,₹750
303,Dr. Madhur Mahna,"MBBS, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (9 years as specialist),Orthopedist,"Rajouri Garden, Delhi",Delhi,90%,(152 votes),₹600
304,Dr. Prof. Vipul Vijay,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Mayur Vihar Ph-II, Delhi",Delhi,99%,(607 votes),₹800
305,Dr. Rajesh Bawari,"MBBS, Diploma in Anesthesiology, MS - Orthopaedics",32 Years Experience Overall  (25 years as specialist),Orthopedist,"Panchsheel Park, Delhi",Delhi,91%,(11 votes),₹1400
306,Dr. Amite Pankaj Aggarwal,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",25 Years Experience Overall  (21 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,96%,(222 votes),₹1200
307,Dr. Manoj Miglani,"MBBS, MS - Orthopaedics",25 Years Experience Overall  (20 years as specialist),Orthopedist,"Vasant Kunj, Delhi",Delhi,81%,(16 votes),₹1000
308,Dr. Sushil Sharma,"MBBS, Diploma in Orthopaedics",37 Years Experience Overall  (35 years as specialist),Orthopedist,"Mayur Vihar Ph-II, Delhi",Delhi,93%,(241 votes),₹700
309,Dr. Puneet Mishra,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (20 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,0,0,₹1000
310,Dr. G K Agarwal,"MBBS, MS - Orthopaedics",48 Years Experience Overall,Orthopedist,"Shalimar Bagh, Delhi",Delhi,100%,(14 votes),₹1000
311,Dr. Sumeet Rastogi,"MBBS, DNB - Orthopedics/Orthopedic Surgery",19 Years Experience Overall,Orthopedist,"Panchsheel Park, Delhi",Delhi,0,0,₹1400
312,Dr. Rajesh Verma,"MD - Physician, DNB - Orthopedics/Orthopedic Surgery",17 Years Experience Overall  (16 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1800
313,Dr. Deepak Chaudhary,"MBBS, MS - Orthopaedics",39 Years Experience Overall  (33 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1700
314,Dr. Shiv Chouksey,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",14 Years Experience Overall  (9 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1100
315,Dr. Lalit Bafna,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FNB - Sports Medicine",11 Years Experience Overall  (8 years as specialist),Orthopedist,"Greater Kailash Part 1, Delhi",Delhi,100%,(107 votes),₹1000
316,Dr. Havind Tandon,"MBBS, MS - Orthopaedics",31 Years Experience Overall  (26 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
317,Dr. Anil Raheja,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",25 Years Experience Overall,Orthopedist,"Karol Bagh, Delhi",Delhi,78%,(18 votes),₹1050
318,Dr. Vinod Sukhijha,"MBBS, MS - Orthopaedics",47 Years Experience Overall  (42 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
319,Dr. Vivek Mittal,"MBBS, MS - Orthopaedics",29 Years Experience Overall,Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1500
320,Dr. Chander Shekar,"MBBS, MS - Orthopaedics",42 Years Experience Overall  (36 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
321,Dr. S Mahanta,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",26 Years Experience Overall  (19 years as specialist),Orthopedist,"Dwarka, Delhi",Delhi,95%,(294 votes),₹600
322,Dr. Sudhir Seth,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",40 Years Experience Overall  (36 years as specialist),Orthopedist,"CR Park, Delhi",Delhi,83%,(175 votes),₹1000
323,Dr. Rakesh Mahajan,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",38 Years Experience Overall  (35 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,61%,(23 votes),₹1500
324,Dr. Gaurav Khera,"MBBS, Diploma in Orthopaedics",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Karol Bagh, Delhi",Delhi,98%,(293 votes),₹1050
325,Dr. Lalit K Garg,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Vasant Kunj, Delhi",Delhi,90%,(229 votes),₹800
326,Dr. Kamal Bachani,"MBBS, MS - Orthopaedics",32 Years Experience Overall  (28 years as specialist),Orthopedist,"Malviya Nagar, Delhi",Delhi,96%,(402 votes),₹1500
327,Dr. Neelabh,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",27 Years Experience Overall  (25 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1200
328,Dr. Rajeev Verma,"MBBS, MS - Orthopaedics, MRCS (UK)",22 Years Experience Overall  (21 years as specialist),Orthopedist,"Dwarka Sector 6, Delhi",Delhi,89%,(120 votes),₹900
329,Dr. Akhilesh Rathi,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Dwarka, Delhi",Delhi,98%,(664 votes),₹700
330,Dr. Yashwant Singh Tanwar,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1200
331,Dr. Chetan Chaudhary,"MBBS, MS - Orthopaedics",33 Years Experience Overall  (30 years as specialist),Orthopedist,"Nehru Place, Delhi",Delhi,0,0,₹2000
332,Dr. Puneet Girdhar,"MBBS, MS - Orthopaedics",24 Years Experience Overall  (19 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1800
333,Dr. Rahul Sharma,"MBBS, DNB - Orthopedics/Orthopedic Surgery",13 Years Experience Overall  (8 years as specialist),Orthopedist,"Saket, Delhi",Delhi,96%,(104 votes),₹1200
334,Dr. Rajagopalan Krishnan,"MBBS, MS - Orthopaedics",46 Years Experience Overall  (42 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
335,Dr. Harmesh Kapoor,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",26 Years Experience Overall  (22 years as specialist),Orthopedist,"Paschim Vihar, Delhi",Delhi,95%,(40 votes),₹800
336,Dr. Shivam Tiwari,"MBBS, DNB - Orthopedics/Orthopedic Surgery",8 Years Experience Overall  (5 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1100
337,Dr. Rajnish Sethi,"MBBS, DNB - Orthopedics/Orthopedic Surgery",20 Years Experience Overall  (11 years as specialist),Orthopedist,"Dwarka Sector 8, Delhi",Delhi,97%,(90 votes),₹800
338,Dr. V K Sahni,"MBBS, MS - Orthopaedics",38 Years Experience Overall  (33 years as specialist),Orthopedist,"Pitampura, Delhi",Delhi,96%,(650 votes),₹900
339,Dr. Palash Gupta,"MBBS, MS - Orthopaedics",27 Years Experience Overall  (23 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,72%,(32 votes),₹1000
340,Dr. D.K. Das,"MBBS, MS - Orthopaedics",26 Years Experience Overall  (18 years as specialist),Orthopedist,"CR Park, Delhi",Delhi,83%,(66 votes),₹1200
341,Dr. Vinay Aggarwal,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",16 Years Experience Overall  (12 years as specialist),Orthopedist,"Panchsheel Park, Delhi",Delhi,94%,(52 votes),₹1200
342,Dr. Kunal Aneja,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics, FICS, Fellow of American College of Surgeons(FACS)",9 Years Experience Overall  (6 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,100%,(13 votes),₹800
343,Dr. Praveen Tittal,"MS - Orthopaedics, MBBS",22 Years Experience Overall  (16 years as specialist),Orthopedist,"Dwarka Sector 6, Delhi",Delhi,96%,(45 votes),₹700
344,Dr. Sankalp Bali,"MBBS, DNB - Orthopedics/Orthopedic Surgery",22 Years Experience Overall  (17 years as specialist),Orthopedist,"Model Town 1, Delhi",Delhi,98%,(635 votes),₹700
345,Dr. Raju Easwaran,"MS - Orthopaedics, MBBS",19 Years Experience Overall,Orthopedist,"Shalimar Bagh, Delhi",Delhi,0,0,₹1500
346,Dr. Abhishek Kumar Mishra,"MBBS, MS - Orthopaedics",25 Years Experience Overall  (19 years as specialist),Orthopedist,"Hauz Khas, Delhi",Delhi,97%,(444 votes),₹1200
347,Dr. Lalit,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (4 years as specialist),Orthopedist,"Green Park, Delhi",Delhi,100%,(22 votes),₹1200
348,Dr. Ankur Sharma,"MBBS, MS - Orthopaedics",10 Years Experience Overall  (6 years as specialist),Orthopedist,"Rohini Sector 24, Delhi",Delhi,0,0,₹500
349,Dr. Manoj Padman,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, FRCS - General Surgery, FRCS - Trauma & Orthopedic Surgery",26 Years Experience Overall  (25 years as specialist),Orthopedist,"Malviya Nagar, Delhi",Delhi,97%,(391 votes),₹1600
350,Dr. Atul Kumar Garg,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (17 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,99%,(162 votes),₹600
351,Dr. Vimal Kumar Dakour,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",18 Years Experience Overall  (13 years as specialist),Orthopedist,"Lajpat Nagar, Delhi",Delhi,96%,(107 votes),₹500
352,Dr. Nargesh Agrawal,"MS - Orthopaedics, MBBS",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1100
353,Dr. Pardeep Bageja,"DNB - Orthopedics/Orthopedic Surgery, MBBS",27 Years Experience Overall  (21 years as specialist),Orthopedist,"Patel Nagar West, Delhi",Delhi,89%,(327 votes),₹900
354,Dr. Raman Jain,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (14 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,96%,(226 votes),₹600
355,Dr. Darsh Goyal,"MBBS, MS - Orthopaedics, Fellowship in Arthroscopy & Sports Injury",17 Years Experience Overall  (8 years as specialist),Orthopedist,"Janakpuri, Delhi",Delhi,96%,(147 votes),₹500
356,Dr. (Prof) Raju Vaishya,"MBBS, MS - Orthopaedics, FRCS - General Surgery",40 Years Experience Overall  (36 years as specialist),Orthopedist,"Sukhdev Vihar, Delhi",Delhi,86%,(79 votes),₹1200
357,Dr. Rakesh Kumar,"MBBS, MS - Orthopaedics",22 Years Experience Overall  (17 years as specialist),Orthopedist,"Karol Bagh, Delhi",Delhi,0,0,₹1050
358,Dr. Ankit Bhartia,"MBBS, MS - Orthopaedics",14 Years Experience Overall  (10 years as specialist),Orthopedist,"Dwarka Sector 3, Delhi",Delhi,98%,(1373 votes),₹600
359,Dr. Akram Jawed,"MBBS, MS - Orthopaedics",14 Years Experience Overall,Orthopedist,"Saket, Delhi",Delhi,95%,(73 votes),₹1200
360,Dr. Vibhu Bahl,"MS - Orthopaedics, MBBS",22 Years Experience Overall  (16 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1200
361,Dr. Akash Sabharwal,"MBBS, M.Ch - Orthopaedics, MS - Orthopaedics",16 Years Experience Overall,Orthopedist,"Panchsheel Park, Delhi",Delhi,0,0,₹1500
362,Dr. Gaurav Rastogi,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (11 years as specialist),Orthopedist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹900
363,Dr. Saksham Mittal,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (5 years as specialist),Orthopedist,"Paschim Vihar, Delhi",Delhi,100%,(20 votes),₹600
364,Dr. Neetan Sachdeva,"DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics, MBBS, Fellowship in Rheumatology",24 Years Experience Overall  (19 years as specialist),Orthopedist,"Pitampura, Delhi",Delhi,96%,(151 votes),₹800
365,Dr. Naresh Agarwal,"MBBS, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,96%,(26 votes),₹800
366,Dr. Ramneek Mahajan,"MBBS, MS - Orthopaedics",23 Years Experience Overall  (20 years as specialist),Orthopedist,"Saket, Delhi",Delhi,0,0,₹1500
367,Dr. Hari Kishan,"MBBS, MS - Orthopaedics",11 Years Experience Overall  (6 years as specialist),Orthopedist,"Dwarka Sector 7, Delhi",Delhi,100%,(41 votes),₹700
368,Dr. Vaibhav Awasthi,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Vikas Puri, Delhi",Delhi,0,0,₹500
369,Dr. Abhishek Vaish,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",10 Years Experience Overall  (7 years as specialist),Orthopedist,"Sukhdev Vihar, Delhi",Delhi,98%,(62 votes),₹1000
370,Dr. Satyanarain,"MBBS, Diploma in Orthopaedics",18 Years Experience Overall  (17 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,0,0,₹700
371,Dr. Lalit Kumar Lohia,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Dwarka Sector 6, Delhi",Delhi,0,0,₹900
372,Dr. Ashish Chopra,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics",10 Years Experience Overall  (6 years as specialist),Orthopedist,"East Of Kailash, Delhi",Delhi,100%,(17 votes),₹600
373,Dr. Sourabh Shah,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",13 Years Experience Overall  (10 years as specialist),Orthopedist,"Dwarka Sector 6, Delhi",Delhi,95%,(19 votes),₹700
374,Dr. Deepak Arora,"MBBS, MS - Orthopaedics",16 Years Experience Overall  (11 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹800
375,Dr. Ramani Narasimhan,"MBBS, MS - Orthopaedics",36 Years Experience Overall  (29 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
376,Dr. Sunil Sehrawat,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (10 years as specialist),Orthopedist,"Dwarka Sector 19, Delhi",Delhi,0,0,₹1000
377,Dr. Ankur Goyal,"MBBS, MS - Orthopaedics",8 Years Experience Overall  (4 years as specialist),Orthopedist,"Malviya Nagar, Delhi",Delhi,97%,(39 votes),₹700
378,Dr. Aditya Sharma,"MBBS, MS - Orthopaedics",15 Years Experience Overall  (12 years as specialist),Orthopedist,"Greater Kailash Part 1, Delhi",Delhi,93%,(44 votes),₹1000
379,Dr. Mohan Chand,"MBBS, MS - Orthopaedics",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,100%,(30 votes),₹500
380,Dr. Vikas Bhardwaj,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",11 Years Experience Overall,Orthopedist,"Nirman Vihar, Delhi",Delhi,92%,(12 votes),₹800
381,Dr. Ashish Taneja,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (15 years as specialist),Orthopedist,"Janakpuri, Delhi",Delhi,97%,(141 votes),₹800
382,Dr. Hitesh Bhandari,"MBBS, MS - Orthopaedics",4 Years Experience Overall,Orthopedist,"Greater Kailash Part 1, Delhi",Delhi,0,0,₹1000
383,Dr. Amit Kumar Srivastava,"MBBS, MS - Orthopaedics",21 Years Experience Overall  (17 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,0,0,₹1000
384,Dr. Om Prakash Gupta,"MS - Orthopaedics, MBBS",17 Years Experience Overall  (13 years as specialist),Orthopedist,"Dwarka Sector 19, Delhi",Delhi,73%,(11 votes),₹1000
385,Dr. Punit Kumar Jain,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",24 Years Experience Overall  (21 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,92%,(12 votes),₹1200
386,Dr. Mannu Bhatia,"DNB - Orthopedics/Orthopedic Surgery, MBBS",20 Years Experience Overall  (10 years as specialist),Orthopedist,"Shalimar Bagh, Delhi",Delhi,0,0,₹1200
387,Dr. Nikhil Verma,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",12 Years Experience Overall  (8 years as specialist),Orthopedist,"Model Town 3, Delhi",Delhi,98%,(65 votes),₹800
388,Dr. Bharat Bahre,"MBBS, MS - Orthopaedics",17 Years Experience Overall  (13 years as specialist),Orthopedist,"Dwarka Sector 13, Delhi",Delhi,72%,(18 votes),₹800
389,Dr. Kaushal Kant Mishra,"MS - Orthopaedics, MBBS",22 Years Experience Overall  (18 years as specialist),Orthopedist,"Safdarjung Enclave, Delhi",Delhi,62%,(13 votes),₹2000
390,Dr. Raj Kumar,"MBBS, MS - Orthopaedics",46 Years Experience Overall  (41 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,96%,(306 votes),₹800
391,Dr. Amit Sinha,"MBBS, Diploma in Orthopaedics",8 Years Experience Overall  (4 years as specialist),Orthopedist,"Dwarka Sector 3, Delhi",Delhi,0,0,₹600
392,Dr. Abhijit Tayade,"MBBS, MS - Orthopaedics",9 Years Experience Overall  (3 years as specialist),Orthopedist,"Greater Kailash Part 1, Delhi",Delhi,0,0,₹1000
393,Dr. Bhupendra Pratap Bharti,"MBBS, MS - Orthopaedics",18 Years Experience Overall  (14 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1800
394,Dr. Yash Gulati,"MS - Orthopaedics, M.Ch - Orthopaedics, MBBS",32 Years Experience Overall,Orthopedist,"Sarita Vihar, Delhi",Delhi,85%,(99 votes),₹1500
395,Dr. Prof. Amit Kumar Agarwal,"MS - Orthopaedics, M.Ch - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MBBS",18 Years Experience Overall  (14 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,98%,(256 votes),₹1500
396,Dr. Suraj Prakash,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics",27 Years Experience Overall,Orthopedist,"Saket, Delhi",Delhi,93%,(69 votes),₹1000
397,Dr. Ankit Gupta,"MBBS, MS - Orthopaedics",20 Years Experience Overall  (13 years as specialist),Orthopedist,"Shastri Nagar, Delhi",Delhi,100%,(19 votes),₹500
398,Dr. Gurinder Bedi,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery",33 Years Experience Overall  (28 years as specialist),Orthopedist,"Vasant Kunj, Delhi",Delhi,95%,(294 votes),₹1200
399,Dr. Saurabh Rawall,"MBBS, MS - Orthopaedics, FNB - Spine Surgery",17 Years Experience Overall  (14 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,97%,(391 votes),₹1500
400,Dr. Dharmesh Khatri,"MS - Orthopaedics, MBBS",15 Years Experience Overall,Orthopedist,"Janakpuri, Delhi",Delhi,94%,(16 votes),₹700
401,Dr. Nipun Bajaj,"DNB - Orthopedics/Orthopedic Surgery, FNB - Spine Surgery, MNAMS - Orthopaedics",14 Years Experience Overall  (12 years as specialist),Orthopedist,"Nehru Place, Delhi",Delhi,0,0,₹1000
402,Dr. Abhimanyu Singh,"MS - Orthopaedics, MBBS",14 Years Experience Overall  (11 years as specialist),Orthopedist,"Rohini, Delhi",Delhi,0,0,₹500
403,Dr. Gurdeep Singh Uppal,"MBBS, DNB - Orthopedics/Orthopedic Surgery",45 Years Experience Overall  (28 years as specialist),Orthopedist,"Dwarka, Delhi",Delhi,92%,(177 votes),₹650
404,Dr. Harsh Bhargava,"MBBS, MS - Orthopaedics",41 Years Experience Overall  (38 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,94%,(142 votes),₹2000
405,Dr. N. C. Gupta,"MBBS, MS - Orthopaedics",56 Years Experience Overall  (50 years as specialist),Orthopedist,"Kamla Nagar, Delhi",Delhi,0,0,₹500
406,Dr. Hitin Mathur,"MBBS, DNB - Orthopedics/Orthopedic Surgery",23 Years Experience Overall  (16 years as specialist),Orthopedist,"Patparganj, Delhi",Delhi,95%,(149 votes),₹800
407,Dr. M N Sehar,"MBBS, Diploma in Orthopaedics",41 Years Experience Overall  (38 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹2000
408,Dr. Dhananjay Gupta,"MBBS, DNB - Orthopedics/Orthopedic Surgery, Diploma in Orthopaedics",28 Years Experience Overall  (22 years as specialist),Orthopedist,"Vasant Kunj, Delhi",Delhi,0,0,₹1000
409,Dr. Pankaj Walecha,"MBBS, MS - Orthopaedics",21 Years Experience Overall  (16 years as specialist),Orthopedist,"Karol Bagh, Delhi",Delhi,0,0,₹1200
410,Dr. Bhushan Naraini,"MBBS, MS - Orthopaedics",23 Years Experience Overall  (20 years as specialist),Orthopedist,"Pusa Road, Delhi",Delhi,0,0,₹1500
411,Dr. Aroop Mukherjee,"MBBS, Diploma in Orthopaedics, MS - Orthopaedics",33 Years Experience Overall,Orthopedist,"Panchsheel Park, Delhi",Delhi,0,0,₹1500
412,Dr. Yatinder Kharbanda,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics",35 Years Experience Overall,Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
413,Dr. Kulbhushan Attri,"MBBS, MS - Orthopaedics",44 Years Experience Overall  (39 years as specialist),Orthopedist,"Sarita Vihar, Delhi",Delhi,0,0,₹1500
