,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
276,Dr. Bobby M,"MBBS, MD - Obstetrics & Gynaecology, MRCOG(UK)",20 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Thoraipakkam, Chennai",Chennai,100%,(59 votes),₹750
277,Dr. Abirami,"MS - Obstetrics & Gynaecology, MBBS",10 Years Experience Overall,Infertility Specialist,"Thousand Lights, Chennai",Chennai,0,0,₹1000
278,Dr. Hitesh I Parikh,"MD - Obstetrics & Gynaecology, DGO, MBBS",35 Years Experience Overall,Infertility Specialist,"Bandra West, Mumbai",Mumbai,0,0,₹1000
279,Dr. Vanitha Shri,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Infertility Specialist,"OMR Road, Chennai",Chennai,96%,(92 votes),₹600
280,Dr. Reshma Sultana,"MBBS, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹700
281,Dr. Jaideep Palwde,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Baner, Pune",Pune,98%,(51 votes),₹500
282,Dr. Soumil Trivedi,"MBBS, DNB - Obstetrics & Gynecology",14 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Ghatkopar East, Mumbai",Mumbai,100%,(83 votes),₹2000
283,Dr. Ashlesha Sankhe,"MD - Obstetrics & Gynaecology, MBBS",26 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Andheri West, Mumbai",Mumbai,98%,(103 votes),₹1500
284,Dr. Gangurde Pritimala Bhalchandra,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Kandivali West, Mumbai",Mumbai,0,0,₹800
285,Dr. Latha Mageswari P,"MBBS, DGO",25 Years Experience Overall  (22 years as specialist),Infertility Specialist,"Chromepet, Chennai",Chennai,83%,(23 votes),₹600
286,Dr. Divya G,"MBBS, MD - Obstetrics & Gynaecology",19 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Sholinganallur, Chennai",Chennai,88%,(52 votes),₹500
287,Dr. Hema Gokila Jyoti Basu,"MBBS, MD - Obstetrics & Gynaecology",25 Years Experience Overall  (21 years as specialist),Infertility Specialist,"Washermenpet, Chennai",Chennai,100%,(23 votes),₹300
288,Dr. Ankesh Sahetya,"DNB - Obstetrics & Gynecology, DGO, MNAMS - Obstetrics & Gynaecology, MBBS",14 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Andheri West, Mumbai",Mumbai,100%,(1098 votes),₹1000
289,Dr. Vidya Muralidhar,"MBBS, DGO, DNB - Obstetrics & Gynecology, DNB - Obstetrics & Gynecology",13 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Hebbal Kempapura, Bangalore",Bangalore,98%,(225 votes),₹400
290,Dr. Vinod Bharati,"MBBS, DGO, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (16 years as specialist),Infertility Specialist,"Kharadi, Pune",Pune,99%,(1423 votes),₹700
291,Dr. Sreevani Kotha,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",19 Years Experience Overall  (14 years as specialist),Infertility Specialist,"Dilsukhnagar, Hyderabad",Hyderabad,97%,(36 votes),₹700
292,Dr. Sai Manasa Darla,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (6 years as specialist),Infertility Specialist,"Uppal, Hyderabad",Hyderabad,0,0,₹700
293,Dr. Sneha Ashok Sasane,"DGO, MBBS",14 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Hadapsar, Pune",Pune,99%,(173 votes),₹500
294,Dr. Miral Patel,"DNB - Obstetrics & Gynecology, MBBS, DGO",14 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Borivali West, Mumbai",Mumbai,100%,(17 votes),₹99
295,Dr. Nandan Purandare,"MS - Obstetrics & Gynaecology, MBBS",14 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Dadar, Mumbai",Mumbai,0,0,₹1000
296,Dr. Ramit Kamate,"MBBS, DGO, DNB - Obstetrics & Gynecology",15 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Balewadi, Pune",Pune,89%,(44 votes),₹700
297,Dr. Eeshani Dutta,"MBBS, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Quthbullapur, Hyderabad",Hyderabad,100%,(16 votes),₹500
298,Dr. Mamta Dighe,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, FNB - Reproductive Medicine, FCPS - Mid. & Gynae, DGO",28 Years Experience Overall  (27 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,96%,(1189 votes),₹900
299,Dr. Rohan Palshetkar,"MS - Obstetrics & Gynaecology, MBBS",12 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Opera House, Mumbai",Mumbai,0,0,₹500
300,Dr. Neranjana.P,"DNB - Obstetrics & Gynecology, MBBS",15 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Anna Nagar East, Chennai",Chennai,0,0,₹600
301,Dr. Meenal Warade,"DGO, MBBS",13 Years Experience Overall  (6 years as specialist),Infertility Specialist,"Ravet, Pune",Pune,100%,(65 votes),₹600
302,Dr. Tejashwini G,"MBBS, DGO",13 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Nacharam, Hyderabad",Hyderabad,95%,(88 votes),₹500
303,Dr. Saloni Suchak,"MBBS, MS - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Malad West, Mumbai",Mumbai,99%,(597 votes),₹1000
304,Dr. Archana S Ayyanathan,"MBBS, MD - Obstetrics & Gynaecology",17 Years Experience Overall  (12 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,97%,(123 votes),₹1000
305,Dr. Asmita Potdar,"MBBS, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Aundh, Pune",Pune,90%,(71 votes),₹900
306,Dr. Parinaaz Parhar,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology",9 Years Experience Overall,Infertility Specialist,"Secunderabad, Hyderabad",Hyderabad,100%,(28 votes),₹700
307,Dr. Ashwini B Gowdra,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",20 Years Experience Overall  (16 years as specialist),Infertility Specialist,"HSR Layout, Bangalore",Bangalore,96%,(2679 votes),₹800
308,Dr. Anagha Chhatrapati,"MS - Obstetrics & Gynaecology, MBBS",15 Years Experience Overall,Infertility Specialist,"Parel, Mumbai",Mumbai,0,0,₹1600
309,Dr. Hemalatha Pugalendhi,"MBBS, MD - Obstetrics & Gynaecology",34 Years Experience Overall  (29 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,0,0,₹1000
310,Dr. Ramyasree Reddy,"MBBS, MS - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine",8 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Anna Nagar, Chennai",Chennai,0,0,₹1000
311,Dr. Shruti Thar,"MBBS, DGO, FCPS - Mid. & Gynae",11 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Mulund West, Mumbai",Mumbai,100%,(11 votes),₹1000
312,Dr. Shubhada Sanjiv Khandeparkar,"MBBS, MD - Obstetrics & Gynaecology",43 Years Experience Overall  (39 years as specialist),Infertility Specialist,"Dadar East, Mumbai",Mumbai,92%,(103 votes),₹2500
313,Dr. Shilpa Shah Gohil,"MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, DGO, FCPS - Mid. & Gynae",19 Years Experience Overall,Infertility Specialist,"Mahim, Mumbai",Mumbai,98%,(135 votes),₹1800
314,Dr. Anitha M,"MS - Obstetrics & Gynaecology, MBBS",17 Years Experience Overall  (12 years as specialist),Infertility Specialist,"KK Nagar, Chennai",Chennai,100%,(122 votes),₹500
315,Dr. Yasmin Imdad,"MBBS, DGO, DNB - Obstetrics & Gynecology",20 Years Experience Overall  (16 years as specialist),Infertility Specialist,"Whitefield, Bangalore",Bangalore,100%,(63 votes),₹600
316,Dr. K.S Jeyarani Kamaraj,"MBBS, MD - Obstetrics & Gynaecology, DGO",34 Years Experience Overall  (28 years as specialist),Infertility Specialist,"Vadapalani, Chennai",Chennai,92%,(550 votes),₹600
317,Dr. Prathiba Govindaiah,"MBBS, DNB - Obstetrics & Gynecology",17 Years Experience Overall  (10 years as specialist),Infertility Specialist,"HSR Layout, Bangalore",Bangalore,96%,(204 votes),₹700
318,Dr. Revathy Ramaswamy,"MBBS, MD - Obstetrics & Gynaecology",33 Years Experience Overall  (28 years as specialist),Infertility Specialist,"Secunderabad, Hyderabad",Hyderabad,95%,(174 votes),₹800
319,Dr. C. Hemalatha Devi,"MBBS, DGO",52 Years Experience Overall  (49 years as specialist),Infertility Specialist,"West Marredpally, Hyderabad",Hyderabad,92%,(200 votes),₹800
320,Dr. Tejashree Bhor,"MBBS, DGO",13 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Kalyani Nagar, Pune",Pune,73%,(15 votes),₹450
321,Dr. Tanuja Uchil,"MD - Obstetrics & Gynaecology, MBBS",25 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Chembur East, Mumbai",Mumbai,94%,(840 votes),₹1200
322,Dr. P.Prasuna Rani,"MBBS, DGO",22 Years Experience Overall,Infertility Specialist,"Gachibowli, Hyderabad",Hyderabad,89%,(158 votes),₹900
323,Dr. Sangeetha Visheswar,"MBBS, DGO",23 Years Experience Overall  (20 years as specialist),Infertility Specialist,"Velachery, Chennai",Chennai,95%,(21 votes),₹700
324,Dr. Manisha Munemane,"MBBS, MD - Obstetrics & Gynaecology",27 Years Experience Overall  (24 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,94%,(2156 votes),₹600
325,Dr. Priti Shyamkul,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Andheri East, Mumbai",Mumbai,94%,(102 votes),₹800
326,Dr. Mohita Goyal,"MBBS, DGO",22 Years Experience Overall  (19 years as specialist),Infertility Specialist,"Viman Nagar, Pune",Pune,95%,(900 votes),₹600
327,Dr. V. Bharathi,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Mandaveli, Chennai",Chennai,96%,(55 votes),₹500
328,Dr. P. Surya,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),Infertility Specialist,"OMR Road, Chennai",Chennai,0,0,₹600
329,Dr. Durga Vytla,"MBBS, DGO, Fellowship in Reproductive Medicine",13 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Miyapur, Hyderabad",Hyderabad,98%,(175 votes),₹600
330,Dr. Ganeswar Barik,"MBBS, MS - Obstetrics & Gynaecology",10 Years Experience Overall  (4 years as specialist),Infertility Specialist,"Thousand Lights, Chennai",Chennai,0,0,0
331,Dr. Sunita Kale,"MBBS, MD - Obstetrics & Gynaecology",31 Years Experience Overall  (27 years as specialist),Infertility Specialist,"Karve Nagar, Pune",Pune,98%,(469 votes),₹700
332,Dr. Ulhas Bapusaheb Pote,"DNB - Obstetrics & Gynecology, DGO, MBBS",14 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Baner, Pune",Pune,99%,(185 votes),₹600
333,Dr. Madhushree Venkat,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall  (18 years as specialist),Infertility Specialist,"Mulund West, Mumbai",Mumbai,82%,(34 votes),₹800
334,Dr. Tejal Deshmukh,"MBBS, DNB - Obstetrics & Gynecology",19 Years Experience Overall  (10 years as specialist),Infertility Specialist,"Baner, Pune",Pune,0,0,₹1000
335,Dr. Mane Tejal Manohar,"MBBS, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Viman Nagar, Pune",Pune,0,0,0
336,Dr. Archana Anil Nagaonkar,"MBBS, DGO",16 Years Experience Overall,Infertility Specialist,"Madhapur, Hyderabad",Hyderabad,94%,(103 votes),₹600
337,Dr. Riddhi Dipak Doshi,DNB - Obstetrics & Gynecology,7 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Borivali West, Mumbai",Mumbai,0,0,₹1500
338,Dr. Jyoti Dekate,"MBBS, MS - Obstetrics & Gynaecology",18 Years Experience Overall  (15 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,96%,(572 votes),₹600
339,Dr. Balaji Nalwad,"MBBS, DNB - Obstetrics & Gynecology, FCPS - Mid. & Gynae, DGO",21 Years Experience Overall  (16 years as specialist),Infertility Specialist,"Aundh, Pune",Pune,100%,(12 votes),₹500
340,Dr. Meghana Giri,"MBBS, DGO",17 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Kharadi, Pune",Pune,94%,(267 votes),₹600
341,Dr. Kausha Shah,"MRCOG(UK), DNB - Obstetrics & Gynecology, MD - Obstetrics & Gynaecology, FCPS - Mid. & Gynae, MBBS, DGO, Diploma of the Faculty of Family Planning (DFFP)",16 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Borivali West, Mumbai",Mumbai,88%,(42 votes),₹800
342,Dr. Karishma Bhatia,"MBBS, MS - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology, MNAMS - Obstetrics & Gynaecology",11 Years Experience Overall  (5 years as specialist),Infertility Specialist,"Rohini, Delhi",Delhi,97%,(93 votes),₹500
343,Dr. Udaykumar Adate,"MBBS, DGO",24 Years Experience Overall  (19 years as specialist),Infertility Specialist,"Sinhagad Road, Pune",Pune,100%,(24 votes),₹400
344,Dr. Eena Adlakha,"MBBS, DGO",14 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Wakad, Pune",Pune,0,0,₹500
345,Dr. Chitra Shankar,"MBBS, MD - Obstetrics & Gynaecology",26 Years Experience Overall,Infertility Specialist,"Okkiyam Thuraipakkam, Chennai",Chennai,97%,(213 votes),₹1000
346,Dr. Anusha Reddy B,"MBBS, MS - Obstetrics & Gynaecology",16 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Hitech City, Hyderabad",Hyderabad,0,0,₹700
347,Dr. Archana R Salve,"MS - Obstetrics & Gynaecology, MBBS",17 Years Experience Overall  (11 years as specialist),Infertility Specialist,"Kalyani Nagar, Pune",Pune,0,0,₹800
348,Dr. BKN Sudha,"MBBS, DGO, DNB - Obstetrics & Gynecology",16 Years Experience Overall  (13 years as specialist),Infertility Specialist,"KPHB, Hyderabad",Hyderabad,98%,(132 votes),₹500
349,Dr. Jasleen Kaur Malhotra,"MBBS, DGO, DNB - Obstetrics & Gynecology",23 Years Experience Overall  (17 years as specialist),Infertility Specialist,"Dwarka, Delhi",Delhi,98%,(533 votes),₹600
350,Dr. Nandini Devi,"MBBS, MS - Obstetrics & Gynaecology",13 Years Experience Overall  (7 years as specialist),Infertility Specialist,"Thousand Lights, Chennai",Chennai,0,0,0
351,Dr. G Sujatha,"DNB - Obstetrics & Gynecology, MBBS",24 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Vadapalani, Chennai",Chennai,94%,(17 votes),₹800
352,Dr. A Aishwarya,"MBBS, DNB - Obstetrics & Gynecology, MS - Obstetrics & Gynaecology",9 Years Experience Overall  (4 years as specialist),Infertility Specialist,"Besant Nagar, Chennai",Chennai,0,0,₹500
353,Dr. Aruna Kumari V,"MBBS, DGO",15 Years Experience Overall  (13 years as specialist),Infertility Specialist,"Bellandur, Bangalore",Bangalore,88%,(81 votes),₹850
354,Dr. Sharmila Kumar,"MBBS, MS - Obstetrics & Gynaecology",15 Years Experience Overall  (9 years as specialist),Infertility Specialist,"Kilkattalai, Chennai",Chennai,0,0,₹500
355,Dr. Shreedevi Tanksale,"DGO, DNB - Obstetrics & Gynecology, MBBS",14 Years Experience Overall  (8 years as specialist),Infertility Specialist,"Vileparle East, Mumbai",Mumbai,99%,(162 votes),₹1000
356,Dr. Aarti Rapol,"MBBS, DGO, DNB - Obstetrics & Gynecology",22 Years Experience Overall,Infertility Specialist,"Aundh, Pune",Pune,100%,(138 votes),₹500
