,Name,Degree,Years_Of_Experience,Speciality_of_doctor,Location,City,dp_score,npv,consultation_fee
282,Dr. Panduranga,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (4 years as specialist),Cardiologist,"Sun city, Hyderabad",Hyderabad,99%,(153 votes),₹600
283,Dr. Malleswara Rao Dangeti,"MBBS, MD - General Medicine, DM - Cardiology",10 Years Experience Overall  (4 years as specialist),Cardiologist,"Attapur, Hyderabad",Hyderabad,0,0,₹500
284,Dr. Rondla Sreekanth Reddy,"MD - Physician, DNB - General Medicine, DNB - Cardiology",25 Years Experience Overall  (12 years as specialist),Cardiologist,"Kanchanbagh, Hyderabad",Hyderabad,0,0,₹800
285,Dr. Venkata Rayudu Nekkanti,"MBBS, DM - Cardiology, MD - General Medicine",46 Years Experience Overall  (28 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,83%,(18 votes),₹700
286,Dr. Tripti Deb,"MBBS, MD - General Medicine, DNB - Cardiology",45 Years Experience Overall  (31 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,64%,(33 votes),₹1000
287,Dr. (Col) Sitaram M,"MBBS, MD - General Medicine, DM - Cardiology",44 Years Experience Overall  (32 years as specialist),Cardiologist,"Secunderabad, Hyderabad",Hyderabad,100%,(16 votes),₹800
288,Dr. P Sridhar,"MBBS, MD - General Medicine, DM - Cardiology",21 Years Experience Overall  (11 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,100%,(74 votes),₹700
289,Dr. Gokul Reddy,"MBBS, MD - General Medicine, DM - Cardiology",26 Years Experience Overall  (18 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,97%,(106 votes),₹1000
290,Dr. Pratap Chandra Rath,"MBBS, MD - General Medicine, DM - Cardiology",42 Years Experience Overall  (33 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1500
291,Dr. Anil Krishna Gundala,"DM - Cardiology, DNB - General Medicine, MBBS",20 Years Experience Overall  (11 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,94%,(16 votes),₹500
292,Dr. R. Balaji,"MBBS, MD - General Medicine, DM - Cardiology",33 Years Experience Overall  (22 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,97%,(187 votes),₹700
293,Dr. E A Padma Kumar,"MBBS, MD - General Medicine, DM - Cardiology",36 Years Experience Overall  (28 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,92%,(61 votes),₹700
294,Dr. Manoj Kumar Agarwala,"MBBS, MD - Medicine, DM - Cardiology",32 Years Experience Overall  (24 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1200
295,Dr. Raghu C,"MBBS, MD - General Medicine, DM - Cardiology",24 Years Experience Overall,Cardiologist,"Ameerpet, Hyderabad",Hyderabad,93%,(193 votes),₹800
296,Dr. Krishna Prasad A R,"MBBS, MS - General Surgery, FRCS - Cardiothoracic Surgery",28 Years Experience Overall  (14 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,0,0,₹500
297,Dr. Badri Narayana,"MBBS, MD - General Medicine, DM - Cardiology",39 Years Experience Overall  (17 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
298,Dr. K.M.K Reddy P,"MBBS, MD - General Medicine, DM - Cardiology",24 Years Experience Overall  (17 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,81%,(16 votes),₹1000
299,Dr. Anand Agarwal,"MBBS, MCh - Cardio Thoracic Surgery, FRCS - Cardiothoracic Surgery, FRCS - General Surgery",29 Years Experience Overall  (23 years as specialist),Cardiologist,"Chanda Nagar, Hyderabad",Hyderabad,0,0,₹500
300,Dr. Nithin Annarapu,"MBBS, MD - General Medicine, DM - Cardiology",16 Years Experience Overall  (12 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,98%,(49 votes),₹500
301,Dr. Lalith Agarwal,"MBBS, DNB - General Medicine, DNB - Cardiology",13 Years Experience Overall  (9 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,99%,(114 votes),₹770
302,Dr. Sanjeev Kumar E,"MD - General Medicine, DM - Cardiology, MBBS",25 Years Experience Overall  (12 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,93%,(61 votes),₹800
303,Dr. A.Sharath Reddy,"MBBS, DM - Cardiology",17 Years Experience Overall  (13 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,94%,(34 votes),₹900
304,Dr. Ravi Kumar Aluri,"MBBS, DNB - General Medicine, DM - Cardiology",24 Years Experience Overall  (20 years as specialist),Cardiologist,"Banjara Hills, Hyderabad",Hyderabad,100%,(2130 votes),₹750
305,Dr. Aslam Khan,"MBBS, Diplomate of American Board of Internal Medicine (Internal Medicine), Diplomate in Clinical Cardiac Electrophysiology, Diplomate in Cardiovascular Disease",12 Years Experience Overall  (11 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
306,Dr. Soumen Devidutta,"MBBS, MD - General Medicine, DM - Cardiology",18 Years Experience Overall  (10 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
307,Dr. Syed Akram Ali,"MBBS, DNB - Pediatrics, DNB - Cardiology",12 Years Experience Overall  (3 years as specialist),Cardiologist,"Tolichowki, Hyderabad",Hyderabad,0,0,₹500
308,Dr. Sai Sudhakar,"MBBS, MD - General Medicine, DM - Cardiology",20 Years Experience Overall  (13 years as specialist),Cardiologist,"Lakdikapul, Hyderabad",Hyderabad,0,0,₹950
309,Dr. Sanjay Kumar Agarwal,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",34 Years Experience Overall  (29 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
310,Dr. D Seshagiri Rao,"MBBS, MD - General Medicine, DM - Cardiology",42 Years Experience Overall  (27 years as specialist),Cardiologist,"Ameerpet, Hyderabad",Hyderabad,93%,(60 votes),₹580
311,Dr. Bharath Reddy D,"MBBS, DM - Cardiology",12 Years Experience Overall  (4 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,0,0,₹500
312,Dr. Sanjeev Kumar Khulbey,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery",26 Years Experience Overall  (17 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
313,Dr. N Siva Prasad Naidu,"MBBS, MD - General Medicine, DM - Cardiology",16 Years Experience Overall  (9 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,100%,(30 votes),₹700
314,Dr. Ganesh Mathan,"MBBS, MD - General Medicine, DM - Cardiology",25 Years Experience Overall  (18 years as specialist),Cardiologist,"Lingampally, Hyderabad",Hyderabad,95%,(713 votes),₹700
315,Dr. T Sadanand Reddy,"MBBS, DM - Cardiology, MD - General Medicine",25 Years Experience Overall  (15 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,0,0,₹500
316,Dr. Kumar Narayanan,"MBBS, MD - General Medicine, DM - Cardiology",22 Years Experience Overall  (14 years as specialist),Cardiologist,"Hitech City, Hyderabad",Hyderabad,87%,(23 votes),₹500
317,Dr. P.Krishna Sekhar,"MBBS, MD - General Medicine, DM - Cardiology",24 Years Experience Overall  (6 years as specialist),Cardiologist,"Lakdikapul, Hyderabad",Hyderabad,0,0,₹800
318,Dr. Karunakar Rapolu,"DM - Cardiology, MD - General Medicine, MBBS",15 Years Experience Overall  (8 years as specialist),Cardiologist,"Jubilee Hills, Hyderabad",Hyderabad,0,0,₹1000
319,Dr. Rahul Ghogre,"MBBS, MD - General Medicine, DM - Cardiology",5 Years Experience Overall,Cardiologist,"Ameerpet, Hyderabad",Hyderabad,0,0,₹600
320,Dr. Hari Ram. V,"MBBS, DM - Cardiology, MD - Medicine",27 Years Experience Overall  (18 years as specialist),Cardiologist,"Kukatpally, Hyderabad",Hyderabad,95%,(87 votes),₹500
321,Dr. K. Sarat Chandra,"MBBS, DNB - General Medicine, DM - Cardiology",30 Years Experience Overall,Cardiologist,"Ameerpet, Hyderabad",Hyderabad,90%,(62 votes),₹580
322,Dr. V Vinoth Kumar,"MBBS, DM - Cardiology, MD - General Medicine",19 Years Experience Overall  (9 years as specialist),Cardiologist,"Nallagandla, Hyderabad",Hyderabad,100%,(123 votes),₹800
323,Dr. Prasada Reddy R,"MBBS, MD - Pediatrics, DM - Cardiology",41 Years Experience Overall  (37 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,91%,(11 votes),₹500
324,Dr. Anuj Amrit Kapadiya,"MBBS, MD - General Medicine, DM - Cardiology",24 Years Experience Overall  (15 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,100%,(18 votes),₹500
325,Dr. T. Pramod Kumar Rao,"MBBS, MD - General Medicine, DM - Cardiology",15 Years Experience Overall  (13 years as specialist),Cardiologist,"Kukatpally, Hyderabad",Hyderabad,100%,(21 votes),₹550
326,Dr. B V A Ranga Reddy,"MBBS, MD - General Medicine, DM - Cardiology",11 Years Experience Overall  (4 years as specialist),Cardiologist,"Manikonda, Hyderabad",Hyderabad,0,0,₹1000
327,Dr. Shilpi Mohan,"MBBS, MD - General Medicine, DNB - Cardiology",19 Years Experience Overall  (14 years as specialist),Cardiologist,"AS Rao Nagar, Hyderabad",Hyderabad,0,0,₹600
328,Dr. Sameer Vankar,"MBBS, DM - Cardiology",15 Years Experience Overall  (4 years as specialist),Cardiologist,"Secunderabad, Hyderabad",Hyderabad,0,0,₹750
329,Dr. Sravan Kumar Peravali,"MBBS, MD - General Medicine, DM - Cardiology",13 Years Experience Overall  (3 years as specialist),Cardiologist,"Ameerpet, Hyderabad",Hyderabad,0,0,₹600
330,Dr. Rajeev Garg,"MBBS, DNB - Cardiology",33 Years Experience Overall  (19 years as specialist),Cardiologist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹680
331,Dr. B Jaynathi,"MBBS, DNB - Cardiology, Diploma in Cardiology",25 Years Experience Overall  (20 years as specialist),Cardiologist,"Nizampet, Hyderabad",Hyderabad,0,0,₹600
332,Dr. Srinivas Reddy,"MBBS, MD - General Medicine, DM - Cardiology",31 Years Experience Overall  (18 years as specialist),Cardiologist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹680
333,Dr. Siddharth Rout,"DM - Cardiology, MBBS, DM - Cardiology",17 Years Experience Overall  (15 years as specialist),Cardiologist,"Kanchanbagh, Hyderabad",Hyderabad,0,0,₹800
334,Dr. PanchaMukheswara Rao,"MBBS, MD - General Medicine, DM - Cardiology",29 Years Experience Overall  (19 years as specialist),Cardiologist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹680
335,Dr. Imran Ul Haq,"MBBS, MD - General Medicine, DNB - Cardiology",15 Years Experience Overall  (3 years as specialist),Cardiologist,"Kukatpally, Hyderabad",Hyderabad,0,0,₹800
336,Dr. Govind Jadhav,"MBBS, MD - General Medicine, DNB - Cardiology",20 Years Experience Overall  (4 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹500
337,Dr. Mallindra Swamy,"MBBS, DNB - Cardiology",21 Years Experience Overall  (10 years as specialist),Cardiologist,"LB Nagar, Hyderabad",Hyderabad,0,0,₹680
338,Dr. Daljeet Kaur Saggu,"MBBS, MD - General Medicine, DM - Cardiology",22 Years Experience Overall  (10 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹500
339,Dr. Sachin Yalagudri,"MBBS, MD - Pediatrics, DM - Cardiology",21 Years Experience Overall  (15 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹500
340,Dr. Nilkanth Patil,"DM - Cardiology, MBBS, MD - General Medicine",19 Years Experience Overall  (10 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹500
341,Dr. Ajit Kumar Patnaik,"MBBS, MD - General Medicine, DM - Cardiology",14 Years Experience Overall  (9 years as specialist),Cardiologist,"Kondapur, Hyderabad",Hyderabad,0,0,₹750
342,Dr. Anne Uday Kiran,"MBBS, MD - General Medicine, DM - Cardiology",15 Years Experience Overall  (6 years as specialist),Cardiologist,"Gachibowli, Hyderabad",Hyderabad,0,0,₹500
343,Dr. Bharat Kumar Goud C,"MBBS, DM - Cardiology",12 Years Experience Overall  (3 years as specialist),Cardiologist,"Barkatpura, Hyderabad",Hyderabad,0,0,₹500
344,Dr. Vamsi Krishna Mamidela,"MBBS, MD - General Medicine, DM - Cardiology",11 Years Experience Overall  (3 years as specialist),Cardiologist,"Nacharam, Hyderabad",Hyderabad,0,0,₹800
